dateday,hour,season,month,weekday,workingday,holidays,cnt,duration_min,duration_hr
2023-11-18,7,3,11,5,0,0,174,2089.6833333333334,34.82805555555556
2023-11-18,8,3,11,5,0,0,335,4496.433333333333,74.94055555555556
2023-11-18,9,3,11,5,0,0,565,9115.533333333333,151.92555555555555
2023-11-18,10,3,11,5,0,0,713,14585.333333333334,243.0888888888889
2023-11-18,11,3,11,5,0,0,939,18666.683333333334,311.1113888888889
2023-11-18,12,3,11,5,0,0,866,14281.35,238.0225
2023-11-18,13,3,11,5,0,0,960,19287.166666666668,321.4527777777778
2023-11-18,14,3,11,5,0,0,941,18294.866666666665,304.9144444444444
2023-11-18,15,3,11,5,0,0,996,18262.733333333334,304.37888888888887
2023-11-18,16,3,11,5,0,0,856,13766.9,229.44833333333332
2023-11-18,17,3,11,5,0,0,667,9198.85,153.31416666666667
2023-11-18,18,3,11,5,0,0,543,7833.8,130.56333333333333
2023-11-18,19,3,11,5,0,0,435,5249.433333333333,87.49055555555556
2023-11-18,20,3,11,5,0,0,338,4307.783333333334,71.7963888888889
2023-11-18,21,3,11,5,0,0,271,4641.533333333333,77.35888888888888
2023-11-18,22,3,11,5,0,0,372,5987.216666666666,99.78694444444444
2023-11-18,23,3,11,5,0,0,240,2539.7833333333333,42.32972222222222
2023-11-19,0,3,11,6,0,0,184,1787.5166666666667,29.791944444444443
2023-11-19,1,3,11,6,0,0,98,1048.4833333333333,17.474722222222223
2023-11-19,2,3,11,6,0,0,86,1129.0166666666667,18.816944444444445
2023-11-19,3,3,11,6,0,0,43,801.8666666666667,13.364444444444445
2023-11-19,4,3,11,6,0,0,20,216.71666666666667,3.6119444444444446
2023-11-19,5,3,11,6,0,0,12,114.0,1.9
2023-11-19,6,3,11,6,0,0,58,614.7333333333333,10.245555555555557
2023-11-19,7,3,11,6,0,0,119,1217.0,20.283333333333335
2023-11-19,8,3,11,6,0,0,248,3833.883333333333,63.89805555555555
2023-11-19,9,3,11,6,0,0,422,7291.166666666667,121.51944444444445
2023-11-19,10,3,11,6,0,0,631,10374.533333333333,172.90888888888887
2023-11-19,11,3,11,6,0,0,736,14459.366666666667,240.98944444444444
2023-11-19,12,3,11,6,0,0,827,23152.8,385.88
2023-11-19,13,3,11,6,0,0,919,19523.05,325.38416666666666
2023-11-19,14,3,11,6,0,0,862,16818.166666666668,280.3027777777778
2023-11-19,15,3,11,6,0,0,905,17818.05,296.9675
2023-11-19,16,3,11,6,0,0,803,15130.916666666666,252.18194444444444
2023-11-19,17,3,11,6,0,0,605,9666.0,161.1
2023-11-19,18,3,11,6,0,0,385,4247.85,70.7975
2023-11-19,19,3,11,6,0,0,335,3901.3166666666666,65.02194444444444
2023-11-19,20,3,11,6,0,0,240,2264.8,37.74666666666667
2023-11-19,21,3,11,6,0,0,194,3237.6,53.96
2023-11-19,22,3,11,6,0,0,155,1960.4666666666667,32.67444444444445
2023-11-19,23,3,11,6,0,0,105,1009.05,16.8175
2023-11-20,0,3,11,0,1,0,27,215.88333333333333,3.5980555555555553
2023-11-20,1,3,11,0,1,0,7,62.11666666666667,1.0352777777777777
2023-11-20,2,3,11,0,1,0,11,87.1,1.4516666666666667
2023-11-20,3,3,11,0,1,0,8,89.21666666666667,1.4869444444444444
2023-11-20,4,3,11,0,1,0,14,118.11666666666666,1.968611111111111
2023-11-20,5,3,11,0,1,0,52,538.35,8.9725
2023-11-20,6,3,11,0,1,0,188,1814.5666666666666,30.24277777777778
2023-11-20,7,3,11,0,1,0,457,5055.383333333333,84.25638888888889
2023-11-20,8,3,11,0,1,0,775,8629.466666666667,143.82444444444445
2023-11-20,9,3,11,0,1,0,442,6221.8,103.69666666666667
2023-11-20,10,3,11,0,1,0,306,3938.0333333333333,65.63388888888889
2023-11-20,11,3,11,0,1,0,353,6702.016666666666,111.70027777777777
2023-11-20,12,3,11,0,1,0,430,6346.783333333334,105.77972222222223
2023-11-20,13,3,11,0,1,0,469,7417.966666666666,123.63277777777778
2023-11-20,14,3,11,0,1,0,445,7540.533333333333,125.67555555555555
2023-11-20,15,3,11,0,1,0,628,9596.666666666666,159.94444444444443
2023-11-20,16,3,11,0,1,0,635,8655.466666666667,144.2577777777778
2023-11-20,17,3,11,0,1,0,870,11239.433333333332,187.3238888888889
2023-11-20,18,3,11,0,1,0,744,8404.083333333334,140.06805555555556
2023-11-20,19,3,11,0,1,0,455,6900.45,115.0075
2023-11-20,20,3,11,0,1,0,305,3034.1833333333334,50.569722222222225
2023-11-20,21,3,11,0,1,0,232,2126.4666666666667,35.44111111111111
2023-11-20,22,3,11,0,1,0,156,1536.2333333333333,25.60388888888889
2023-11-20,23,3,11,0,1,0,77,619.6333333333333,10.327222222222222
2023-11-21,0,3,11,1,1,0,32,342.6166666666667,5.710277777777778
2023-11-21,1,3,11,1,1,0,12,88.41666666666667,1.4736111111111112
2023-11-21,2,3,11,1,1,0,8,88.78333333333333,1.4797222222222222
2023-11-21,3,3,11,1,1,0,8,61.516666666666666,1.0252777777777777
2023-11-21,4,3,11,1,1,0,19,184.95,3.0825
2023-11-21,5,3,11,1,1,0,55,479.45,7.990833333333333
2023-11-21,6,3,11,1,1,0,175,1660.3666666666666,27.672777777777775
2023-11-21,7,3,11,1,1,0,385,3837.5333333333333,63.958888888888886
2023-11-21,8,3,11,1,1,0,392,3897.983333333333,64.96638888888889
2023-11-21,9,3,11,1,1,0,214,2532.65,42.21083333333333
2023-11-21,10,3,11,1,1,0,118,1177.5,19.625
2023-11-21,11,3,11,1,1,0,93,798.0,13.3
2023-11-21,12,3,11,1,1,0,100,863.0833333333334,14.384722222222223
2023-11-21,13,3,11,1,1,0,93,741.5166666666667,12.358611111111111
2023-11-21,14,3,11,1,1,0,74,716.6333333333333,11.943888888888889
2023-11-21,15,3,11,1,1,0,115,1359.0666666666666,22.65111111111111
2023-11-21,16,3,11,1,1,0,130,1523.9166666666667,25.398611111111112
2023-11-21,17,3,11,1,1,0,193,2324.3333333333335,38.738888888888894
2023-11-21,18,3,11,1,1,0,155,2384.3333333333335,39.738888888888894
2023-11-21,19,3,11,1,1,0,79,733.0333333333333,12.217222222222222
2023-11-21,20,3,11,1,1,0,47,443.15,7.385833333333333
2023-11-21,21,3,11,1,1,0,39,363.8333333333333,6.063888888888888
2023-11-21,22,3,11,1,1,0,26,261.43333333333334,4.357222222222222
2023-11-21,23,3,11,1,1,0,30,268.65,4.4775
2023-11-22,0,3,11,2,1,0,24,207.41666666666666,3.4569444444444444
2023-11-22,1,3,11,2,1,0,18,228.18333333333334,3.8030555555555554
2023-11-22,2,3,11,2,1,0,10,83.78333333333333,1.396388888888889
2023-11-22,3,3,11,2,1,0,9,98.73333333333333,1.6455555555555557
2023-11-22,4,3,11,2,1,0,12,113.21666666666667,1.8869444444444445
2023-11-22,5,3,11,2,1,0,53,472.85,7.880833333333333
2023-11-22,6,3,11,2,1,0,119,1086.0166666666667,18.100277777777777
2023-11-22,7,3,11,2,1,0,260,3156.45,52.607499999999995
2023-11-22,8,3,11,2,1,0,361,4532.016666666666,75.53361111111111
2023-11-22,9,3,11,2,1,0,315,4789.233333333334,79.82055555555556
2023-11-22,10,3,11,2,1,0,350,5139.55,85.65916666666666
2023-11-22,11,3,11,2,1,0,478,6812.633333333333,113.54388888888889
2023-11-22,12,3,11,2,1,0,486,7960.983333333334,132.68305555555557
2023-11-22,13,3,11,2,1,0,583,10186.9,169.78166666666667
2023-11-22,14,3,11,2,1,0,632,10094.333333333334,168.2388888888889
2023-11-22,15,3,11,2,1,0,665,10567.383333333333,176.12305555555557
2023-11-22,16,3,11,2,1,0,644,9935.166666666666,165.5861111111111
2023-11-22,17,3,11,2,1,0,489,6050.433333333333,100.84055555555555
2023-11-22,18,3,11,2,1,0,355,4287.033333333334,71.45055555555557
2023-11-22,19,3,11,2,1,0,310,5037.95,83.96583333333334
2023-11-22,20,3,11,2,1,0,209,3738.5333333333333,62.30888888888889
2023-11-22,21,3,11,2,1,0,189,2110.2,35.169999999999995
2023-11-22,22,3,11,2,1,0,161,1698.5166666666667,28.308611111111112
2023-11-22,23,3,11,2,1,0,75,776.2,12.936666666666667
2023-11-23,0,3,11,3,1,1,76,843.8333333333334,14.06388888888889
2023-11-23,1,3,11,3,1,1,38,483.26666666666665,8.054444444444444
2023-11-23,2,3,11,3,1,1,18,330.35,5.505833333333333
2023-11-23,3,3,11,3,1,1,13,145.01666666666665,2.4169444444444443
2023-11-23,4,3,11,3,1,1,18,198.48333333333335,3.3080555555555557
2023-11-23,5,3,11,3,1,1,19,293.06666666666666,4.884444444444444
2023-11-23,6,3,11,3,1,1,55,650.25,10.8375
2023-11-23,7,3,11,3,1,1,91,1296.1166666666668,21.601944444444445
2023-11-23,8,3,11,3,1,1,218,2780.4166666666665,46.34027777777778
2023-11-23,9,3,11,3,1,1,249,3423.766666666667,57.06277777777778
2023-11-23,10,3,11,3,1,1,364,7819.166666666667,130.31944444444446
2023-11-23,11,3,11,3,1,1,353,9062.583333333334,151.04305555555555
2023-11-23,12,3,11,3,1,1,391,9262.183333333332,154.3697222222222
2023-11-23,13,3,11,3,1,1,397,8665.466666666667,144.42444444444445
2023-11-23,14,3,11,3,1,1,451,10374.95,172.91583333333335
2023-11-23,15,3,11,3,1,1,354,7748.433333333333,129.14055555555555
2023-11-23,16,3,11,3,1,1,314,8277.116666666667,137.95194444444445
2023-11-23,17,3,11,3,1,1,202,3848.5833333333335,64.14305555555556
2023-11-23,18,3,11,3,1,1,121,1948.6166666666668,32.47694444444445
2023-11-23,19,3,11,3,1,1,118,2675.6,44.593333333333334
2023-11-23,20,3,11,3,1,1,88,1784.5,29.741666666666667
2023-11-23,21,3,11,3,1,1,110,1410.6666666666667,23.511111111111113
2023-11-23,22,3,11,3,1,1,107,1293.7,21.561666666666667
2023-11-23,23,3,11,3,1,1,63,651.2833333333333,10.854722222222222
2023-11-24,0,3,11,4,1,0,34,268.3833333333333,4.473055555555556
2023-11-24,1,3,11,4,1,0,13,228.28333333333333,3.8047222222222223
2023-11-24,2,3,11,4,1,0,17,454.95,7.5825
2023-11-24,3,3,11,4,1,0,6,81.46666666666667,1.3577777777777778
2023-11-24,4,3,11,4,1,0,13,177.29999999999998,2.9549999999999996
2023-11-24,5,3,11,4,1,0,11,81.91666666666667,1.3652777777777778
2023-11-24,6,3,11,4,1,0,30,263.75,4.395833333333333
2023-11-24,7,3,11,4,1,0,75,874.8833333333333,14.581388888888888
2023-11-24,8,3,11,4,1,0,171,2716.2333333333336,45.27055555555556
2023-11-24,9,3,11,4,1,0,234,4351.533333333333,72.52555555555554
2023-11-24,10,3,11,4,1,0,298,5938.55,98.97583333333334
2023-11-24,11,3,11,4,1,0,438,10128.0,168.8
2023-11-24,12,3,11,4,1,0,483,10749.883333333333,179.16472222222222
2023-11-24,13,3,11,4,1,0,548,11223.416666666666,187.05694444444444
2023-11-24,14,3,11,4,1,0,541,12427.95,207.13250000000002
2023-11-24,15,3,11,4,1,0,551,9818.55,163.64249999999998
2023-11-24,16,3,11,4,1,0,547,11275.233333333334,187.92055555555555
2023-11-24,17,3,11,4,1,0,413,6536.866666666667,108.94777777777777
2023-11-24,18,3,11,4,1,0,305,4067.766666666667,67.79611111111112
2023-11-24,19,3,11,4,1,0,241,3128.9,52.14833333333333
2023-11-24,20,3,11,4,1,0,169,1941.5166666666667,32.35861111111111
2023-11-24,21,3,11,4,1,0,141,1654.25,27.570833333333333
2023-11-24,22,3,11,4,1,0,109,1195.9666666666667,19.93277777777778
2023-11-24,23,3,11,4,1,0,101,1703.4833333333333,28.39138888888889
2023-11-25,0,3,11,5,0,0,55,469.35,7.822500000000001
2023-11-25,1,3,11,5,0,0,49,422.55,7.0425
2023-11-25,2,3,11,5,0,0,39,328.73333333333335,5.478888888888889
2023-11-25,3,3,11,5,0,0,27,257.26666666666665,4.2877777777777775
2023-11-25,4,3,11,5,0,0,7,57.66666666666667,0.9611111111111111
2023-11-25,5,3,11,5,0,0,17,287.15,4.785833333333333
2023-11-25,6,3,11,5,0,0,37,492.06666666666666,8.20111111111111
2023-11-25,7,3,11,5,0,0,73,883.6666666666666,14.727777777777778
2023-11-25,8,3,11,5,0,0,163,1987.0333333333333,33.117222222222225
2023-11-25,9,3,11,5,0,0,305,4222.75,70.37916666666666
2023-11-25,10,3,11,5,0,0,308,5142.25,85.70416666666667
2023-11-25,11,3,11,5,0,0,413,6977.183333333333,116.2863888888889
2023-11-25,12,3,11,5,0,0,468,8050.433333333333,134.17388888888888
2023-11-25,13,3,11,5,0,0,468,9734.0,162.23333333333332
2023-11-25,14,3,11,5,0,0,487,7955.816666666667,132.59694444444443
2023-11-25,15,3,11,5,0,0,557,13846.766666666666,230.77944444444444
2023-11-25,16,3,11,5,0,0,433,6462.733333333334,107.71222222222222
2023-11-25,17,3,11,5,0,0,383,5064.95,84.41583333333332
2023-11-25,18,3,11,5,0,0,279,3606.25,60.104166666666664
2023-11-25,19,3,11,5,0,0,200,2333.233333333333,38.88722222222222
2023-11-25,20,3,11,5,0,0,175,2047.1666666666667,34.11944444444445
2023-11-25,21,3,11,5,0,0,135,2063.2333333333336,34.38722222222223
2023-11-25,22,3,11,5,0,0,126,1392.1666666666667,23.20277777777778
2023-11-25,23,3,11,5,0,0,123,1768.0666666666666,29.467777777777776
2023-11-26,0,3,11,6,0,0,88,853.9166666666666,14.231944444444444
2023-11-26,1,3,11,6,0,0,56,576.45,9.6075
2023-11-26,2,3,11,6,0,0,48,519.3333333333334,8.655555555555557
2023-11-26,3,3,11,6,0,0,22,256.56666666666666,4.276111111111111
2023-11-26,4,3,11,6,0,0,6,62.15,1.0358333333333334
2023-11-26,5,3,11,6,0,0,11,418.9,6.9816666666666665
2023-11-26,6,3,11,6,0,0,32,398.6666666666667,6.644444444444445
2023-11-26,7,3,11,6,0,0,69,838.5666666666667,13.976111111111113
2023-11-26,8,3,11,6,0,0,156,1814.3833333333332,30.23972222222222
2023-11-26,9,3,11,6,0,0,230,2821.616666666667,47.026944444444446
2023-11-26,10,3,11,6,0,0,343,4807.4,80.12333333333332
2023-11-26,11,3,11,6,0,0,355,4355.066666666667,72.58444444444444
2023-11-26,12,3,11,6,0,0,426,7642.5,127.375
2023-11-26,13,3,11,6,0,0,358,5157.683333333333,85.96138888888889
2023-11-26,14,3,11,6,0,0,414,6250.95,104.18249999999999
2023-11-26,15,3,11,6,0,0,295,3445.35,57.4225
2023-11-26,16,3,11,6,0,0,184,1965.25,32.75416666666667
2023-11-26,17,3,11,6,0,0,146,1533.2666666666667,25.554444444444446
2023-11-26,18,3,11,6,0,0,110,1170.8833333333334,19.514722222222225
2023-11-26,19,3,11,6,0,0,113,965.55,16.092499999999998
2023-11-26,20,3,11,6,0,0,124,1336.5333333333333,22.275555555555556
2023-11-26,21,3,11,6,0,0,93,881.2166666666667,14.686944444444444
2023-11-26,22,3,11,6,0,0,100,1003.5333333333333,16.725555555555555
2023-11-26,23,3,11,6,0,0,57,728.75,12.145833333333334
2023-11-27,0,3,11,0,1,0,24,211.6,3.5266666666666664
2023-11-27,1,3,11,0,1,0,7,50.41666666666667,0.8402777777777779
2023-11-27,2,3,11,0,1,0,9,109.16666666666667,1.8194444444444444
2023-11-27,3,3,11,0,1,0,8,75.76666666666667,1.2627777777777778
2023-11-27,4,3,11,0,1,0,12,110.28333333333333,1.8380555555555556
2023-11-27,5,3,11,0,1,0,61,503.0333333333333,8.383888888888889
2023-11-27,6,3,11,0,1,0,183,1987.3833333333332,33.12305555555555
2023-11-27,7,3,11,0,1,0,432,5001.3,83.355
2023-11-27,8,3,11,0,1,0,776,8845.5,147.425
2023-11-27,9,3,11,0,1,0,465,4822.933333333333,80.38222222222223
2023-11-27,10,3,11,0,1,0,286,3319.2166666666667,55.320277777777775
2023-11-27,11,3,11,0,1,0,298,4631.866666666667,77.19777777777777
2023-11-27,12,3,11,0,1,0,390,6547.45,109.12416666666667
2023-11-27,13,3,11,0,1,0,351,3604.9,60.08166666666667
2023-11-27,14,3,11,0,1,0,365,3889.2,64.82
2023-11-27,15,3,11,0,1,0,458,6195.366666666667,103.25611111111111
2023-11-27,16,3,11,0,1,0,607,6748.433333333333,112.4738888888889
2023-11-27,17,3,11,0,1,0,879,10816.35,180.2725
2023-11-27,18,3,11,0,1,0,689,7004.3,116.73833333333333
2023-11-27,19,3,11,0,1,0,405,3725.0333333333333,62.083888888888886
2023-11-27,20,3,11,0,1,0,262,3170.25,52.8375
2023-11-27,21,3,11,0,1,0,201,1774.2833333333333,29.571388888888887
2023-11-27,22,3,11,0,1,0,103,826.8666666666667,13.78111111111111
2023-11-27,23,3,11,0,1,0,82,731.3833333333333,12.189722222222223
2023-11-28,0,3,11,1,1,0,31,223.08333333333334,3.718055555555556
2023-11-28,1,3,11,1,1,0,15,727.65,12.1275
2023-11-28,2,3,11,1,1,0,11,272.68333333333334,4.544722222222222
2023-11-28,3,3,11,1,1,0,7,119.25,1.9875
2023-11-28,4,3,11,1,1,0,16,180.88333333333333,3.0147222222222223
2023-11-28,5,3,11,1,1,0,55,456.7166666666667,7.611944444444445
2023-11-28,6,3,11,1,1,0,205,1903.2333333333333,31.720555555555556
2023-11-28,7,3,11,1,1,0,582,5630.033333333334,93.8338888888889
2023-11-28,8,3,11,1,1,0,921,10163.216666666667,169.38694444444445
2023-11-28,9,3,11,1,1,0,524,5517.25,91.95416666666667
2023-11-28,10,3,11,1,1,0,238,2835.3333333333335,47.25555555555556
2023-11-28,11,3,11,1,1,0,266,3436.95,57.2825
2023-11-28,12,3,11,1,1,0,348,3541.5,59.025
2023-11-28,13,3,11,1,1,0,328,3566.633333333333,59.443888888888885
2023-11-28,14,3,11,1,1,0,313,3429.3333333333335,57.15555555555556
2023-11-28,15,3,11,1,1,0,409,4632.55,77.20916666666668
2023-11-28,16,3,11,1,1,0,591,6590.383333333333,109.83972222222222
2023-11-28,17,3,11,1,1,0,833,9212.55,153.5425
2023-11-28,18,3,11,1,1,0,654,9025.933333333332,150.4322222222222
2023-11-28,19,3,11,1,1,0,401,3886.3166666666666,64.77194444444444
2023-11-28,20,3,11,1,1,0,273,3208.116666666667,53.468611111111116
2023-11-28,21,3,11,1,1,0,186,1584.45,26.407500000000002
2023-11-28,22,3,11,1,1,0,123,1042.1833333333334,17.369722222222222
2023-11-28,23,3,11,1,1,0,72,581.9166666666666,9.698611111111111
2023-11-29,0,3,11,2,1,0,19,226.1,3.768333333333333
2023-11-29,1,3,11,2,1,0,14,115.63333333333334,1.9272222222222224
2023-11-29,2,3,11,2,1,0,5,84.13333333333333,1.402222222222222
2023-11-29,3,3,11,2,1,0,1,5.966666666666667,0.09944444444444445
2023-11-29,4,3,11,2,1,0,16,166.29999999999998,2.7716666666666665
2023-11-29,5,3,11,2,1,0,56,439.71666666666664,7.328611111111111
2023-11-29,6,3,11,2,1,0,181,1577.9833333333333,26.299722222222222
2023-11-29,7,3,11,2,1,0,528,5755.383333333333,95.92305555555555
2023-11-29,8,3,11,2,1,0,899,9759.7,162.6616666666667
2023-11-29,9,3,11,2,1,0,475,7175.633333333333,119.59388888888888
2023-11-29,10,3,11,2,1,0,255,5456.916666666666,90.9486111111111
2023-11-29,11,3,11,2,1,0,269,3448.5,57.475
2023-11-29,12,3,11,2,1,0,359,3726.8,62.11333333333334
2023-11-29,13,3,11,2,1,0,326,3896.3,64.93833333333333
2023-11-29,14,3,11,2,1,0,331,3666.6,61.11
2023-11-29,15,3,11,2,1,0,448,4884.5,81.40833333333333
2023-11-29,16,3,11,2,1,0,581,6781.766666666666,113.02944444444444
2023-11-29,17,3,11,2,1,0,821,9362.666666666666,156.04444444444442
2023-11-29,18,3,11,2,1,0,732,8111.8,135.19666666666666
2023-11-29,19,3,11,2,1,0,558,8554.85,142.58083333333335
2023-11-29,20,3,11,2,1,0,313,3837.866666666667,63.964444444444446
2023-11-29,21,3,11,2,1,0,250,2431.0,40.516666666666666
2023-11-29,22,3,11,2,1,0,174,1649.3166666666666,27.48861111111111
2023-11-29,23,3,11,2,1,0,98,955.75,15.929166666666667
2023-11-30,0,3,11,3,1,0,43,360.1,6.001666666666667
2023-11-30,1,3,11,3,1,0,13,682.6666666666666,11.377777777777776
2023-11-30,2,3,11,3,1,0,6,74.25,1.2375
2023-11-30,3,3,11,3,1,0,6,145.61666666666667,2.4269444444444446
2023-11-30,4,3,11,3,1,0,18,140.3,2.3383333333333334
2023-11-30,5,3,11,3,1,0,62,542.05,9.034166666666666
2023-11-30,6,3,11,3,1,0,199,2274.4333333333334,37.907222222222224
2023-11-30,7,3,11,3,1,0,542,6064.666666666667,101.07777777777778
2023-11-30,8,3,11,3,1,0,935,10170.166666666666,169.50277777777777
2023-11-30,9,3,11,3,1,0,539,5933.583333333333,98.89305555555555
2023-11-30,10,3,11,3,1,0,352,4158.466666666666,69.30777777777777
2023-11-30,11,3,11,3,1,0,358,4381.9,73.03166666666667
2023-11-30,12,3,11,3,1,0,444,7254.733333333334,120.91222222222223
2023-11-30,13,3,11,3,1,0,406,4955.416666666667,82.59027777777779
2023-11-30,14,3,11,3,1,0,441,6050.933333333333,100.8488888888889
2023-11-30,15,3,11,3,1,0,619,8583.733333333334,143.06222222222223
2023-11-30,16,3,11,3,1,0,816,10065.1,167.75166666666667
2023-11-30,17,3,11,3,1,0,1136,14850.1,247.50166666666667
2023-11-30,18,3,11,3,1,0,889,11090.033333333333,184.83388888888888
2023-11-30,19,3,11,3,1,0,681,8392.033333333333,139.8672222222222
2023-11-30,20,3,11,3,1,0,442,4464.616666666667,74.41027777777778
2023-11-30,21,3,11,3,1,0,374,4333.666666666667,72.22777777777779
2023-11-30,22,3,11,3,1,0,268,2711.0333333333333,45.18388888888889
2023-11-30,23,3,11,3,1,0,162,1658.3333333333333,27.63888888888889
2023-12-01,0,4,12,4,1,0,86,928.5333333333333,15.475555555555555
2023-12-01,1,4,12,4,1,0,59,673.35,11.2225
2023-12-01,2,4,12,4,1,0,23,332.65,5.5441666666666665
2023-12-01,3,4,12,4,1,0,9,81.5,1.3583333333333334
2023-12-01,4,4,12,4,1,0,5,360.45,6.007499999999999
2023-12-01,5,4,12,4,1,0,60,585.8,9.763333333333332
2023-12-01,6,4,12,4,1,0,171,1819.0333333333333,30.31722222222222
2023-12-01,7,4,12,4,1,0,403,4101.783333333334,68.36305555555556
2023-12-01,8,4,12,4,1,0,696,7992.683333333333,133.21138888888888
2023-12-01,9,4,12,4,1,0,488,5323.716666666666,88.7286111111111
2023-12-01,10,4,12,4,1,0,293,4679.95,77.99916666666667
2023-12-01,11,4,12,4,1,0,398,4205.566666666667,70.09277777777778
2023-12-01,12,4,12,4,1,0,424,4886.583333333333,81.44305555555555
2023-12-01,13,4,12,4,1,0,398,4439.1,73.985
2023-12-01,14,4,12,4,1,0,329,3511.0333333333333,58.51722222222222
2023-12-01,15,4,12,4,1,0,261,4103.866666666667,68.39777777777778
2023-12-01,16,4,12,4,1,0,263,2760.8333333333335,46.01388888888889
2023-12-01,17,4,12,4,1,0,447,6347.416666666667,105.79027777777779
2023-12-01,18,4,12,4,1,0,468,5405.683333333333,90.09472222222222
2023-12-01,19,4,12,4,1,0,362,3986.7833333333333,66.44638888888889
2023-12-01,20,4,12,4,1,0,286,2923.266666666667,48.721111111111114
2023-12-01,21,4,12,4,1,0,211,2184.1666666666665,36.40277777777778
2023-12-01,22,4,12,4,1,0,248,4030.2833333333333,67.17138888888888
2023-12-01,23,4,12,4,1,0,234,2521.5333333333333,42.025555555555556
2023-12-02,0,4,12,5,0,0,187,1834.6833333333334,30.578055555555558
2023-12-02,1,4,12,5,0,0,112,1335.2333333333333,22.253888888888888
2023-12-02,2,4,12,5,0,0,62,816.1333333333333,13.602222222222222
2023-12-02,3,4,12,5,0,0,27,341.55,5.6925
2023-12-02,4,4,12,5,0,0,12,118.65,1.9775
2023-12-02,5,4,12,5,0,0,23,266.65,4.444166666666666
2023-12-02,6,4,12,5,0,0,51,756.4499999999999,12.607499999999998
2023-12-02,7,4,12,5,0,0,114,1169.5833333333333,19.493055555555554
2023-12-02,8,4,12,5,0,0,278,3141.4333333333334,52.35722222222223
2023-12-02,9,4,12,5,0,0,445,5819.033333333334,96.9838888888889
2023-12-02,10,4,12,5,0,0,663,9709.066666666668,161.8177777777778
2023-12-02,11,4,12,5,0,0,735,10884.35,181.40583333333333
2023-12-02,12,4,12,5,0,0,855,16249.083333333334,270.8180555555556
2023-12-02,13,4,12,5,0,0,927,15828.3,263.805
2023-12-02,14,4,12,5,0,0,1004,18151.13333333333,302.51888888888885
2023-12-02,15,4,12,5,0,0,882,14449.583333333334,240.82638888888889
2023-12-02,16,4,12,5,0,0,778,13733.4,228.89
2023-12-02,17,4,12,5,0,0,782,11304.966666666667,188.41611111111112
2023-12-02,18,4,12,5,0,0,673,9175.533333333333,152.92555555555555
2023-12-02,19,4,12,5,0,0,484,6271.433333333333,104.52388888888889
2023-12-02,20,4,12,5,0,0,390,6360.7,106.01166666666667
2023-12-02,21,4,12,5,0,0,283,2958.6,49.309999999999995
2023-12-02,22,4,12,5,0,0,200,3514.883333333333,58.58138888888889
2023-12-02,23,4,12,5,0,0,185,2027.9,33.79833333333333
2023-12-03,0,4,12,6,0,0,104,1913.9166666666667,31.898611111111112
2023-12-03,1,4,12,6,0,0,60,585.4666666666667,9.757777777777779
2023-12-03,2,4,12,6,0,0,33,346.1333333333333,5.768888888888889
2023-12-03,3,4,12,6,0,0,17,262.0833333333333,4.368055555555555
2023-12-03,4,4,12,6,0,0,14,78.31666666666666,1.3052777777777778
2023-12-03,5,4,12,6,0,0,6,98.28333333333333,1.6380555555555556
2023-12-03,6,4,12,6,0,0,19,235.73333333333335,3.9288888888888893
2023-12-03,7,4,12,6,0,0,44,462.68333333333334,7.711388888888889
2023-12-03,8,4,12,6,0,0,130,1695.9166666666667,28.26527777777778
2023-12-03,9,4,12,6,0,0,233,2635.55,43.92583333333334
2023-12-03,10,4,12,6,0,0,377,4846.9,80.78166666666667
2023-12-03,11,4,12,6,0,0,487,6829.733333333334,113.8288888888889
2023-12-03,12,4,12,6,0,0,574,8341.883333333333,139.0313888888889
2023-12-03,13,4,12,6,0,0,552,7281.3,121.355
2023-12-03,14,4,12,6,0,0,647,11257.716666666667,187.62861111111113
2023-12-03,15,4,12,6,0,0,685,10129.833333333334,168.83055555555558
2023-12-03,16,4,12,6,0,0,586,8127.316666666667,135.45527777777778
2023-12-03,17,4,12,6,0,0,506,7314.35,121.90583333333333
2023-12-03,18,4,12,6,0,0,455,7082.65,118.04416666666665
2023-12-03,19,4,12,6,0,0,302,3408.883333333333,56.81472222222222
2023-12-03,20,4,12,6,0,0,257,3353.6833333333334,55.89472222222222
2023-12-03,21,4,12,6,0,0,210,2507.0833333333335,41.78472222222222
2023-12-03,22,4,12,6,0,0,192,1889.75,31.495833333333334
2023-12-03,23,4,12,6,0,0,118,2122.616666666667,35.37694444444445
2023-12-04,0,4,12,0,1,0,47,637.4166666666666,10.62361111111111
2023-12-04,1,4,12,0,1,0,23,240.26666666666668,4.004444444444444
2023-12-04,2,4,12,0,1,0,11,839.55,13.9925
2023-12-04,3,4,12,0,1,0,6,103.1,1.7183333333333333
2023-12-04,4,4,12,0,1,0,12,139.96666666666667,2.332777777777778
2023-12-04,5,4,12,0,1,0,67,614.45,10.240833333333335
2023-12-04,6,4,12,0,1,0,195,2050.5333333333333,34.175555555555555
2023-12-04,7,4,12,0,1,0,552,7446.033333333334,124.10055555555556
2023-12-04,8,4,12,0,1,0,862,9768.216666666667,162.8036111111111
2023-12-04,9,4,12,0,1,0,505,6220.8,103.68
2023-12-04,10,4,12,0,1,0,297,3725.4333333333334,62.090555555555554
2023-12-04,11,4,12,0,1,0,297,3577.2,59.62
